09:54:52.161  The AudioContext was not allowed to start. It must be resumed (or created) after a user gesture on the page. https://developer.chrome.com/blog/autoplay/#web_audio
09:55:21.695  [CallModal] Cleared previous srcObject for cmeifn5qp002dkunge64m0xss
09:55:21.695  [CallModal] 🔊 Setting up audio element for participant cmeumah180000kuygq63oa1qx
09:55:21.695  [CallModal] Stream details: Object
09:55:21.695  [CallModal] Previous audio element for cmeumah180000kuygq63oa1qx: false
09:55:21.696  [CallModal] Cleared previous srcObject for cmeumah180000kuygq63oa1qx
09:55:21.696  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:55:21.696  [CallModal] ✅ Audio playing immediately for participant cmeumah180000kuygq63oa1qx
09:55:21.697  [CallModal] 🔍 Connection verification:
09:55:21.697  [CallModal] - Expected participants: Array(2)
09:55:21.697  [CallModal] - Active connections: Array(2)
09:55:21.697  [CallModal] ✅ All expected WebRTC connections are active
09:55:21.697  [useCallPerformance] Network metrics: Object
09:55:21.909  [VoiceActivity] Effect triggered: Object
09:55:21.909  [VoiceActivity] Initializing for stream: a462a5f8-a59b-4022-9796-2f77c5886428 with 1 audio tracks
09:55:21.910  [VoiceActivity] Effect triggered: Object
09:55:21.910  [VoiceActivity] Initializing for stream: d8bce5f7-eb26-4e97-99e9-89bf0617b17e with 1 audio tracks
09:55:21.911  [CallModal] Initialized active participants (excluding self): Array(2)
09:55:21.912  [CallModal] 🔍 Connection verification:
09:55:21.912  [CallModal] - Expected participants: Array(2)
09:55:21.912  [CallModal] - Active connections: Array(2)
09:55:21.912  [CallModal] ✅ All expected WebRTC connections are active
09:55:21.912  [VoiceActivity] Effect triggered: Object
09:55:21.912  [VoiceActivity] Initializing for stream: a462a5f8-a59b-4022-9796-2f77c5886428 with 1 audio tracks
09:55:21.913  [VoiceActivity] Effect triggered: Object
09:55:21.913  [VoiceActivity] Initializing for stream: d8bce5f7-eb26-4e97-99e9-89bf0617b17e with 1 audio tracks
09:55:21.914  [useCallPerformance] No valid network data yet, assuming good quality
09:55:21.915  [CallModal] Audio loadeddata event for cmeifn5qp002dkunge64m0xss
09:55:21.915  [CallModal] Audio loadeddata event for cmeifn5qp002dkunge64m0xss
09:55:21.915  [CallModal] Audio can play for cmeifn5qp002dkunge64m0xss
09:55:21.915  [CallModal] Audio canplay event for cmeifn5qp002dkunge64m0xss
09:55:21.915  [CallModal] Audio canplay event for cmeifn5qp002dkunge64m0xss
09:55:21.915  [CallModal] Audio is playing for cmeifn5qp002dkunge64m0xss
09:55:21.915  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:55:21.915  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:55:21.915  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:55:21.915  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:55:21.915  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:55:21.916  [CallModal] 🔍 Connection verification:
09:55:21.916  [CallModal] - Expected participants: Array(2)
09:55:21.916  [CallModal] - Active connections: Array(2)
09:55:21.916  [CallModal] ✅ All expected WebRTC connections are active
09:55:21.916  [CallModal] 🔍 Connection verification:
09:55:21.916  [CallModal] - Expected participants: Array(2)
09:55:21.916  [CallModal] - Active connections: Array(2)
09:55:21.916  [CallModal] ✅ All expected WebRTC connections are active
09:55:21.916  [CallModal] Audio loadeddata event for cmeumah180000kuygq63oa1qx
09:55:21.916  [CallModal] Audio loadeddata event for cmeumah180000kuygq63oa1qx
09:55:21.916  [CallModal] Audio can play for cmeumah180000kuygq63oa1qx
09:55:21.916  [CallModal] Audio canplay event for cmeumah180000kuygq63oa1qx
09:55:21.916  [CallModal] Audio canplay event for cmeumah180000kuygq63oa1qx
09:55:21.916  [CallModal] Audio is playing for cmeumah180000kuygq63oa1qx
09:55:21.916  [CallModal] ✅ Audio playing immediately for participant cmeumah180000kuygq63oa1qx
09:55:21.916  [CallModal] ✅ Audio playing immediately for participant cmeumah180000kuygq63oa1qx
09:55:21.916  [CallModal] ✅ Audio playing immediately for participant cmeumah180000kuygq63oa1qx
09:55:21.916  [CallModal] ✅ Audio playing immediately for participant cmeumah180000kuygq63oa1qx
09:55:21.916  [CallModal] ✅ Audio playing immediately for participant cmeumah180000kuygq63oa1qx
09:55:21.916  [CallModal] Rendered - voice call opened
09:55:21.917  [CallModal] Rendered - voice call opened
09:55:21.917  [VoiceParticipant] Zber Samolde voice activity debug: Object
09:55:21.917  [VoiceParticipant] Zber Samolde voice activity debug: Object
09:55:21.918  [VoiceParticipant] Tester2 voice activity debug: Object
09:55:21.918  [VoiceParticipant] Tester2 voice activity debug: Object
09:55:21.919  [CallModal] 🔊 Setting up audio element for participant cmeifn5qp002dkunge64m0xss
09:55:21.919  [CallModal] Stream details: Object
09:55:21.919  [CallModal] Previous audio element for cmeifn5qp002dkunge64m0xss: false
09:55:21.919  [CallModal] Cleared previous srcObject for cmeifn5qp002dkunge64m0xss
09:55:21.919  [CallModal] 🔊 Setting up audio element for participant cmeumah180000kuygq63oa1qx
09:55:21.919  [CallModal] Stream details: Object
09:55:21.919  [CallModal] Previous audio element for cmeumah180000kuygq63oa1qx: false
09:55:21.920  [CallModal] Cleared previous srcObject for cmeumah180000kuygq63oa1qx
09:55:21.920  [VoiceActivity] Effect triggered: Object
09:55:21.920  [VoiceActivity] Initializing for stream: a462a5f8-a59b-4022-9796-2f77c5886428 with 1 audio tracks
09:55:21.921  [VoiceActivity] Effect triggered: Object
09:55:21.921  [VoiceActivity] Initializing for stream: d8bce5f7-eb26-4e97-99e9-89bf0617b17e with 1 audio tracks
09:55:21.921  [VoiceActivity] Effect triggered: Object
09:55:21.921  [VoiceActivity] Initializing for stream: a462a5f8-a59b-4022-9796-2f77c5886428 with 1 audio tracks
09:55:21.921  [VoiceActivity] Effect triggered: Object
09:55:21.921  [VoiceActivity] Initializing for stream: d8bce5f7-eb26-4e97-99e9-89bf0617b17e with 1 audio tracks
09:55:22.234  [CallModal] Audio loadeddata event for cmeifn5qp002dkunge64m0xss
09:55:22.234  [CallModal] Audio can play for cmeifn5qp002dkunge64m0xss
09:55:22.234  [CallModal] Audio canplay event for cmeifn5qp002dkunge64m0xss
09:55:22.234  [CallModal] Audio is playing for cmeifn5qp002dkunge64m0xss
09:55:22.234  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:55:22.234  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:55:22.234  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:55:22.235  [CallModal] Audio loadeddata event for cmeumah180000kuygq63oa1qx
09:55:22.236  SocketContext: Background heartbeat sent for hidden tab
09:55:22.236  [CallModal] Audio can play for cmeumah180000kuygq63oa1qx
09:55:22.236  [CallModal] Audio canplay event for cmeumah180000kuygq63oa1qx
09:55:22.236  [CallModal] Audio is playing for cmeumah180000kuygq63oa1qx
09:55:22.236  [CallModal] ✅ Audio playing immediately for participant cmeumah180000kuygq63oa1qx
09:55:22.236  [CallModal] ✅ Audio playing immediately for participant cmeumah180000kuygq63oa1qx
09:55:22.236  [CallModal] ✅ Audio playing immediately for participant cmeumah180000kuygq63oa1qx
09:55:22.240  🏠 ChatWindow mounted/re-rendered with conversationId: cmfbwdnf60000kuzg41ovkra2
09:55:22.241  🏠 ChatWindow mounted/re-rendered with conversationId: cmfbwdnf60000kuzg41ovkra2
09:55:22.242  [CallModal] Rendered - voice call opened
09:55:22.243  [CallModal] Rendered - voice call opened
09:55:22.243  [VoiceParticipant] Zber Samolde voice activity debug: Object
09:55:22.243  [VoiceParticipant] Zber Samolde voice activity debug: Object
09:55:22.244  [VoiceParticipant] Tester2 voice activity debug: Object
09:55:22.244  [VoiceParticipant] Tester2 voice activity debug: Object
09:55:22.246  [CallModal] 🔊 Setting up audio element for participant cmeifn5qp002dkunge64m0xss
09:55:22.246  [CallModal] Stream details: Object
09:55:22.246  [CallModal] Previous audio element for cmeifn5qp002dkunge64m0xss: false
09:55:22.246  [CallModal] Cleared previous srcObject for cmeifn5qp002dkunge64m0xss
09:55:22.246  [CallModal] 🔊 Setting up audio element for participant cmeumah180000kuygq63oa1qx
09:55:22.246  [CallModal] Stream details: Object
09:55:22.246  [CallModal] Previous audio element for cmeumah180000kuygq63oa1qx: false
09:55:22.247  [CallModal] Cleared previous srcObject for cmeumah180000kuygq63oa1qx
09:55:22.328  ChatSidebar: Conversations updated, count: 5
09:55:22.328  ChatSidebar: Latest conversation: cmfbwdnf60000kuzg41ovkra2 last message: cmfbwdrdu0005kuzg140h6ho6
09:55:22.328  [VoiceActivity] Effect triggered: Object
09:55:22.328  [VoiceActivity] Initializing for stream: a462a5f8-a59b-4022-9796-2f77c5886428 with 1 audio tracks
09:55:22.329  [VoiceActivity] Volume analysis: Object
09:55:22.329  [VoiceActivity] Effect triggered: Object
09:55:22.329  [VoiceActivity] Initializing for stream: d8bce5f7-eb26-4e97-99e9-89bf0617b17e with 1 audio tracks
09:55:22.330  [CallModal] Initialized active participants (excluding self): Array(2)
09:55:22.330  [CallModal] 🔍 Connection verification:
09:55:22.330  [CallModal] - Expected participants: Array(2)
09:55:22.330  [CallModal] - Active connections: Array(2)
09:55:22.330  [CallModal] ✅ All expected WebRTC connections are active
09:55:22.330  🔄 ChatWindow: Conversation participants count: 3
09:55:22.330  🔄 ChatWindow: Participants: Array(3)
09:55:22.330  [VoiceActivity] Effect triggered: Object
09:55:22.330  [VoiceActivity] Initializing for stream: a462a5f8-a59b-4022-9796-2f77c5886428 with 1 audio tracks
09:55:22.331  [VoiceActivity] Effect triggered: Object
09:55:22.331  [VoiceActivity] Initializing for stream: d8bce5f7-eb26-4e97-99e9-89bf0617b17e with 1 audio tracks
09:55:22.334  [CallModal] Audio loadeddata event for cmeifn5qp002dkunge64m0xss
09:55:22.334  [CallModal] Audio can play for cmeifn5qp002dkunge64m0xss
09:55:22.334  [CallModal] Audio canplay event for cmeifn5qp002dkunge64m0xss
09:55:22.334  [CallModal] Audio is playing for cmeifn5qp002dkunge64m0xss
09:55:22.334  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:55:22.334  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:55:22.334  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:55:22.335  [CallModal] Audio loadeddata event for cmeumah180000kuygq63oa1qx
09:55:22.335  [CallModal] Audio can play for cmeumah180000kuygq63oa1qx
09:55:22.335  [CallModal] Audio canplay event for cmeumah180000kuygq63oa1qx
09:55:22.335  [CallModal] Audio is playing for cmeumah180000kuygq63oa1qx
09:55:22.335  [CallModal] ✅ Audio playing immediately for participant cmeumah180000kuygq63oa1qx
09:55:22.335  [CallModal] ✅ Audio playing immediately for participant cmeumah180000kuygq63oa1qx
09:55:22.335  [CallModal] ✅ Audio playing immediately for participant cmeumah180000kuygq63oa1qx
09:55:22.336  🏠 ChatWindow mounted/re-rendered with conversationId: cmfbwdnf60000kuzg41ovkra2
09:55:22.337  🏠 ChatWindow mounted/re-rendered with conversationId: cmfbwdnf60000kuzg41ovkra2
09:55:22.339  [CallModal] Rendered - voice call opened
09:55:22.339  [CallModal] Rendered - voice call opened
09:55:22.340  [VoiceParticipant] Zber Samolde voice activity debug: Object
09:55:22.340  [VoiceParticipant] Zber Samolde voice activity debug: Object
09:55:22.340  [VoiceParticipant] Tester2 voice activity debug: Object
09:55:22.341  [VoiceParticipant] Tester2 voice activity debug: Object
09:55:22.345  [CallModal] 🔊 Setting up audio element for participant cmeifn5qp002dkunge64m0xss
09:55:22.346  [CallModal] Stream details: Object
09:55:22.346  [CallModal] Previous audio element for cmeifn5qp002dkunge64m0xss: false
09:55:22.347  [CallModal] Cleared previous srcObject for cmeifn5qp002dkunge64m0xss
09:55:22.347  [CallModal] 🔊 Setting up audio element for participant cmeumah180000kuygq63oa1qx
09:55:22.348  [CallModal] Stream details: Object
09:55:22.348  [CallModal] Previous audio element for cmeumah180000kuygq63oa1qx: false
09:55:22.350  [CallModal] Cleared previous srcObject for cmeumah180000kuygq63oa1qx
09:55:22.624  [VoiceActivity] Effect triggered: Object
09:55:22.624  [VoiceActivity] Initializing for stream: a462a5f8-a59b-4022-9796-2f77c5886428 with 1 audio tracks
09:55:22.625  [VoiceActivity] Effect triggered: Object
09:55:22.625  [VoiceActivity] Initializing for stream: d8bce5f7-eb26-4e97-99e9-89bf0617b17e with 1 audio tracks
09:55:22.626  [CallModal] Initialized active participants (excluding self): Array(2)
09:55:22.626  [CallModal] 🔍 Connection verification:
09:55:22.626  [CallModal] - Expected participants: Array(2)
09:55:22.626  [CallModal] - Active connections: Array(2)
09:55:22.626  [CallModal] ✅ All expected WebRTC connections are active
09:55:22.626  [VoiceActivity] Effect triggered: Object
09:55:22.626  [VoiceActivity] Initializing for stream: a462a5f8-a59b-4022-9796-2f77c5886428 with 1 audio tracks
09:55:22.627  [VoiceActivity] Effect triggered: Object
09:55:22.627  [VoiceActivity] Initializing for stream: d8bce5f7-eb26-4e97-99e9-89bf0617b17e with 1 audio tracks
09:55:22.629  [CallModal] Audio loadeddata event for cmeifn5qp002dkunge64m0xss
09:55:22.629  [CallModal] Audio can play for cmeifn5qp002dkunge64m0xss
09:55:22.629  [CallModal] Audio canplay event for cmeifn5qp002dkunge64m0xss
09:55:22.629  [CallModal] Audio is playing for cmeifn5qp002dkunge64m0xss
09:55:22.629  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:55:22.629  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:55:22.629  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:55:22.630  [CallModal] Audio loadeddata event for cmeumah180000kuygq63oa1qx
09:55:22.630  [CallModal] Audio can play for cmeumah180000kuygq63oa1qx
09:55:22.630  [CallModal] Audio canplay event for cmeumah180000kuygq63oa1qx
09:55:22.630  [CallModal] Audio is playing for cmeumah180000kuygq63oa1qx
09:55:22.630  [CallModal] ✅ Audio playing immediately for participant cmeumah180000kuygq63oa1qx
09:55:22.630  [CallModal] ✅ Audio playing immediately for participant cmeumah180000kuygq63oa1qx
09:55:22.630  [CallModal] ✅ Audio playing immediately for participant cmeumah180000kuygq63oa1qx
09:55:22.631  [CallModal] Rendered - voice call opened
09:55:22.631  [CallModal] Rendered - voice call opened
09:55:22.632  [VoiceParticipant] Zber Samolde voice activity debug: Object
09:55:22.632  [VoiceParticipant] Zber Samolde voice activity debug: Object
09:55:22.633  [VoiceParticipant] Tester2 voice activity debug: Object
09:55:22.633  [VoiceParticipant] Tester2 voice activity debug: Object
09:55:22.636  [CallModal] 🔊 Setting up audio element for participant cmeifn5qp002dkunge64m0xss
09:55:22.636  [CallModal] Stream details: Object
09:55:22.636  [CallModal] Previous audio element for cmeifn5qp002dkunge64m0xss: false
09:55:22.637  [CallModal] Cleared previous srcObject for cmeifn5qp002dkunge64m0xss
09:55:22.637  [CallModal] 🔊 Setting up audio element for participant cmeumah180000kuygq63oa1qx
09:55:22.637  [CallModal] Stream details: Object
09:55:22.637  [CallModal] Previous audio element for cmeumah180000kuygq63oa1qx: false
09:55:22.638  [CallModal] Cleared previous srcObject for cmeumah180000kuygq63oa1qx
09:55:22.980  [VoiceActivity] Effect triggered: Object
09:55:22.980  [VoiceActivity] Initializing for stream: a462a5f8-a59b-4022-9796-2f77c5886428 with 1 audio tracks
09:55:22.981  [VoiceActivity] Effect triggered: Object
09:55:22.981  [VoiceActivity] Initializing for stream: d8bce5f7-eb26-4e97-99e9-89bf0617b17e with 1 audio tracks
09:55:22.982  [VoiceActivity] Effect triggered: Object
09:55:22.982  [VoiceActivity] Initializing for stream: a462a5f8-a59b-4022-9796-2f77c5886428 with 1 audio tracks
09:55:22.982  [VoiceActivity] Effect triggered: Object
09:55:22.982  [VoiceActivity] Initializing for stream: d8bce5f7-eb26-4e97-99e9-89bf0617b17e with 1 audio tracks
09:55:22.985  [CallModal] Audio loadeddata event for cmeifn5qp002dkunge64m0xss
09:55:22.985  [CallModal] Audio can play for cmeifn5qp002dkunge64m0xss
09:55:22.985  [CallModal] Audio canplay event for cmeifn5qp002dkunge64m0xss
09:55:22.985  [CallModal] Audio is playing for cmeifn5qp002dkunge64m0xss
09:55:22.985  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:55:22.985  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:55:22.985  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:55:22.985  [CallModal] 🔍 Connection verification:
09:55:22.985  [CallModal] - Expected participants: Array(2)
09:55:22.985  [CallModal] - Active connections: Array(2)
09:55:22.985  [CallModal] ✅ All expected WebRTC connections are active
09:55:22.986  [CallModal] Audio loadeddata event for cmeumah180000kuygq63oa1qx
09:55:22.986  [CallModal] Audio can play for cmeumah180000kuygq63oa1qx
09:55:22.986  [CallModal] Audio canplay event for cmeumah180000kuygq63oa1qx
09:55:22.986  [CallModal] Audio is playing for cmeumah180000kuygq63oa1qx
09:55:22.986  [CallModal] ✅ Audio playing immediately for participant cmeumah180000kuygq63oa1qx
09:55:22.986  [CallModal] ✅ Audio playing immediately for participant cmeumah180000kuygq63oa1qx
09:55:22.986  [CallModal] ✅ Audio playing immediately for participant cmeumah180000kuygq63oa1qx
09:55:22.988  [WebRTC] Excellent network detected - restoring quality
09:55:22.988  [WebRTC] Improved audio quality for: cmeifn5qp002dkunge64m0xss
09:55:23.248  ChatSidebar: Filtered 5 -> 5 conversations
09:55:23.248  ChatSidebar: Final conversation list: Array(5)
09:55:23.249  Updated online status for user cmeifn5qp002dkunge64m0xss in conversation cmfbwdnf60000kuzg41ovkra2
09:55:23.249  Updated online status for user cmeifn5qp002dkunge64m0xss in conversation cmeifnahq003ekungumhkl6ux
09:55:23.249  🏠 ChatWindow mounted/re-rendered with conversationId: cmfbwdnf60000kuzg41ovkra2
09:55:23.249  🏠 ChatWindow mounted/re-rendered with conversationId: cmfbwdnf60000kuzg41ovkra2
09:55:23.250  [CallModal] Rendered - voice call opened
09:55:23.251  [CallModal] Rendered - voice call opened
09:55:23.251  [VoiceParticipant] Zber Samolde voice activity debug: Object
09:55:23.251  [VoiceParticipant] Zber Samolde voice activity debug: Object
09:55:23.251  [VoiceParticipant] Tester2 voice activity debug: Object
09:55:23.251  [VoiceParticipant] Tester2 voice activity debug: Object
09:55:23.253  [CallModal] 🔊 Setting up audio element for participant cmeifn5qp002dkunge64m0xss
09:55:23.253  [CallModal] Stream details: Object
09:55:23.253  [CallModal] Previous audio element for cmeifn5qp002dkunge64m0xss: false
09:55:23.254  [CallModal] Cleared previous srcObject for cmeifn5qp002dkunge64m0xss
09:55:23.254  [CallModal] 🔊 Setting up audio element for participant cmeumah180000kuygq63oa1qx
09:55:23.254  [CallModal] Stream details: Object
09:55:23.254  [CallModal] Previous audio element for cmeumah180000kuygq63oa1qx: false
09:55:23.254  [CallModal] Cleared previous srcObject for cmeumah180000kuygq63oa1qx
09:55:23.403  NotificationContext: Window focused
09:55:23.404  ChatSidebar: Conversations updated, count: 5
09:55:23.404  ChatSidebar: Latest conversation: cmfbwdnf60000kuzg41ovkra2 last message: cmfbwdrdu0005kuzg140h6ho6
09:55:23.404  [VoiceActivity] Effect triggered: Object
09:55:23.404  [VoiceActivity] Initializing for stream: a462a5f8-a59b-4022-9796-2f77c5886428 with 1 audio tracks
09:55:23.405  [VoiceActivity] Effect triggered: Object
09:55:23.405  [VoiceActivity] Initializing for stream: d8bce5f7-eb26-4e97-99e9-89bf0617b17e with 1 audio tracks
09:55:23.406  [CallModal] Initialized active participants (excluding self): Array(2)
09:55:23.406  [CallModal] 🔍 Connection verification:
09:55:23.406  [CallModal] - Expected participants: Array(2)
09:55:23.406  [CallModal] - Active connections: Array(2)
09:55:23.406  [CallModal] ✅ All expected WebRTC connections are active
09:55:23.406  🔄 ChatWindow: Conversation participants count: 3
09:55:23.406  🔄 ChatWindow: Participants: Array(3)
09:55:23.406  [VoiceActivity] Effect triggered: Object
09:55:23.406  [VoiceActivity] Initializing for stream: a462a5f8-a59b-4022-9796-2f77c5886428 with 1 audio tracks
09:55:23.406  [VoiceActivity] Effect triggered: Object
09:55:23.406  [VoiceActivity] Initializing for stream: d8bce5f7-eb26-4e97-99e9-89bf0617b17e with 1 audio tracks
09:55:23.409  🏠 ChatWindow mounted/re-rendered with conversationId: cmfbwdnf60000kuzg41ovkra2
09:55:23.409  🏠 ChatWindow mounted/re-rendered with conversationId: cmfbwdnf60000kuzg41ovkra2
09:55:23.412  [CallModal] Rendered - voice call opened
09:55:23.412  [CallModal] Rendered - voice call opened
09:55:23.413  [VoiceParticipant] Zber Samolde voice activity debug: Object
09:55:23.413  [VoiceParticipant] Zber Samolde voice activity debug: Object
09:55:23.413  [VoiceParticipant] Tester2 voice activity debug: Object
09:55:23.413  [VoiceParticipant] Tester2 voice activity debug: Object
09:55:23.414  [CallModal] 🔊 Setting up audio element for participant cmeifn5qp002dkunge64m0xss
09:55:23.414  [CallModal] Stream details: Object
09:55:23.414  [CallModal] Previous audio element for cmeifn5qp002dkunge64m0xss: false
09:55:23.416  [CallModal] Cleared previous srcObject for cmeifn5qp002dkunge64m0xss
09:55:23.416  [CallModal] 🔊 Setting up audio element for participant cmeumah180000kuygq63oa1qx
09:55:23.416  [CallModal] Stream details: Object
09:55:23.416  [CallModal] Previous audio element for cmeumah180000kuygq63oa1qx: false
09:55:23.416  [CallModal] Cleared previous srcObject for cmeumah180000kuygq63oa1qx
09:55:23.417  🧹 GlobalNotificationListener: Cleaning up socket listener for new-notification
09:55:23.417  🌐 GlobalNotificationListener: useEffect triggered Object
09:55:23.417  🚀 GlobalNotificationListener: Setting up global socket listeners for user: cmeifml0h001okung0i95m8s6
09:55:23.417  🔄 GlobalNotificationListener: Re-emitted join-user-room for safety
09:55:23.417  ✅ GlobalNotificationListener: Socket listener registered for new-notification events
09:55:23.417  [VoiceActivity] Effect triggered: Object
09:55:23.417  [VoiceActivity] Initializing for stream: a462a5f8-a59b-4022-9796-2f77c5886428 with 1 audio tracks
09:55:23.418  [VoiceActivity] Effect triggered: Object
09:55:23.418  [VoiceActivity] Initializing for stream: d8bce5f7-eb26-4e97-99e9-89bf0617b17e with 1 audio tracks
09:55:23.418  [CallModal] Initialized active participants (excluding self): Array(2)
09:55:23.418  [CallModal] 🔍 Connection verification:
